,BATT,CHRG,CO,CO2,NO2,O3,PM1,PM10,PM25,RH,RUN,SD,SO2,T,raw1,raw2,raw3,raw4,raw5,raw6,raw7,raw8,stat2
2024-01-30 19:00:00,3.97761904761905,0,654.100952380953,665.666666666667,62.1480952380952,11.3821428571429,7.64880952380952,13.8333333333333,11.25,83.3095238095238,102.643333333333,1,-24.4688095238095,16.3071428571429,-40.6428571428572,382.809523809524,10,-4.40476190476191,0.285714285714286,-16.1904761904762,0.619047619047619,-27.8809523809524,0
2024-01-30 20:00:00,3.95875,0,586.946,751.75,57.6855,13.774,7.125,13.025,10.6,84.2525,104.55325,1,-29.735,16.31,-46.35,312.05,10,-6.825,-0.575,-14.8,-0.3,-28.85,0
2024-01-30 21:00:00,3.93926829268293,0,629.13,777.80487804878,55.4824390243903,12.9304878048781,7.56707317073171,14.2621951219512,11.3963414634146,84.1487804878049,104.085853658537,1,-21.8456097560976,16.5585365853659,-46.5609756097561,347.682926829268,10,-1.29268292682927,-0.317073170731707,-13.219512195122,-0.219512195121951,-25.6829268292683,0
2024-01-30 22:00:00,3.92463414634146,0,557.866097560976,1021.58536585366,54.1546341463415,12.0378048780488,7.66463414634146,14.4512195121951,11.6524390243902,85.5536585365854,108.132195121951,1,-15.8904878048781,16.0926829268293,-47.1707317073171,285.439024390244,10,0.024390243902439,-0.219512195121951,-12.5609756097561,0.097560975609756,-22.2195121951219,0
2024-01-30 23:00:00,3.90619047619048,0,495.251190476191,1500.14285714286,55.3154761904762,11.8126190476191,7.13095238095238,13.3035714285714,10.75,86.6190476190476,107.283571428571,1,-26.7216666666667,15.6880952380952,-49.8333333333333,226.595238095238,10,-5.69047619047619,-0.80952380952381,-13.7857142857143,-0.119047619047619,-24.3571428571429,0
2024-01-31 00:00:00,3.888,0,472.3435,1703.9,51.434,13.63975,6.7625,12.75,10.33125,86.9100000000001,106.728,1,-28.12625,15.63,-49.225,208.4,10,-6.475,-1.075,-11.85,-0.575,-22.95,0
2024-01-31 01:00:00,3.86976190476191,0,514.813095238095,1924.04761904762,51.1630952380953,12.0285714285714,7.85119047619048,14.9940476190476,11.8928571428571,87.1571428571429,110.35380952381,1,-24.0464285714286,15.5476190476191,-48.3809523809524,246.357142857143,10,-4.26190476190476,-1.0952380952381,-11.8333333333333,-0.095238095238095,-20.7142857142857,0
2024-01-31 02:00:00,3.85452380952381,0,488.941666666667,2001,48.8830952380952,11.0607142857143,7.32142857142857,13.8392857142857,11.1071428571429,87.3738095238096,106.631666666667,1,-27.8716666666667,15.5,-48.7142857142857,223.880952380952,10,-5.5952380952381,-1.11904761904762,-10.4761904761905,-0.285714285714286,-18.3333333333333,0
2024-01-31 03:00:00,3.83731707317073,0,449.460487804878,1904.46341463415,47.8524390243902,15.2251219512195,6.76219512195122,12.6341463414634,10.2378048780488,87.2829268292682,112.494146341463,1,-34.03,15.409756097561,-47.4878048780488,192.951219512195,10,-9.63414634146342,-1,-9.90243902439024,-0.121951219512195,-20.390243902439,0
2024-01-31 04:00:00,3.82146341463414,0,445.904146341463,1706.70731707317,49.1012195121951,14.1163414634146,6.72560975609756,12.5121951219512,10.1829268292683,87.2609756097562,108.877804878049,1,-34.6529268292683,15.0121951219512,-44.9024390243902,195.731707317073,10,-10.0975609756098,-0.609756097560976,-10.4146341463415,-0.048780487804878,-19.4390243902439,0
2024-01-31 05:00:00,3.80333333333333,0,435.810476190476,1932.47619047619,48.6957142857143,13.2819047619048,6.38095238095238,11.9464285714286,9.7202380952381,87.545238095238,111.041666666667,1,-27.107380952381,14.3928571428572,-40.8333333333333,195.380952380952,9.76190476190476,-6.57142857142857,-0.428571428571429,-10.3809523809524,0,-17.3571428571429,0
2024-01-31 06:00:00,3.795,106.479285714286,449.86380952381,2001,48.2026190476191,9.60380952380952,6.63095238095238,12.3690476190476,10.0595238095238,87.9928571428571,110.312619047619,1,-20.557619047619,14.2571428571429,-41.0714285714286,206.547619047619,9.02380952380952,-3.80952380952381,-0.80952380952381,-10.5714285714286,-0.595238095238095,-15.9761904761905,0
2024-01-31 07:00:00,3.90095238095238,912.937857142857,558.137619047619,1696.95238095238,50.8842857142857,9.5852380952381,7.71428571428571,14.6488095238095,11.6666666666667,87.3261904761905,109.701190476191,1,-33.0366666666667,16.3547619047619,-64.4285714285714,244.404761904762,12.0952380952381,-4.04761904761905,-3.19047619047619,-12.7857142857143,-5.07142857142857,-27.3571428571429,0
2024-01-31 08:00:00,4.02341463414634,961.609756097561,655.826097560976,561.243902439024,42.7256097560976,16.6629268292683,8.30487804878049,15.8170731707317,12.5853658536585,83.3414634146342,101.415853658537,1,-20.2317073170732,19.1243902439024,-74.3414634146342,292.439024390244,16.3170731707317,9.92682926829268,-2.29268292682927,-5.80487804878049,-2.5609756097561,-23.4878048780488,0
2024-01-31 09:00:00,4.06619047619047,487.211666666667,742.225,241.761904761905,38.8021428571428,19.972619047619,8.17261904761905,15.5595238095238,12.327380952381,76.4690476190476,97.6164285714286,1,-38.5861904761905,21.9071428571428,-105.404761904762,271.809523809524,21.3571428571429,8.73809523809524,-2.38095238095238,-2.5,-3.42857142857143,-26.5714285714286,0
2024-01-31 10:00:00,4.0697619047619,302.369047619048,658.746428571429,118.285714285714,24.5959523809524,38.112619047619,7.61309523809524,14.077380952381,11.3869047619048,68.3047619047619,99.1895238095238,1,-69.5733333333333,23.6904761904762,-84.3809523809524,263.261904761905,25.4285714285714,-1,0,7.11904761904762,2.47619047619048,-16.7857142857143,0
2024-01-31 11:00:00,4.07,276.748095238095,577.244285714286,34.3095238095238,7.53190476190476,45.5630952380952,6.22619047619048,11.1547619047619,9.27976190476191,59.7690476190476,96.2742857142857,1,-84.2773809523809,25.552380952381,-85.4523809523809,186.642857142857,29.4523809523809,-2.04761904761905,0.380952380952381,18.2142857142857,1.28571428571429,-11.2142857142857,0
2024-01-31 12:00:00,4.06560975609756,236.620243902439,589.466341463415,20.7317073170732,11.8756097560976,50.0865853658537,6.54878048780488,11.969512195122,9.90853658536585,56.0878048780488,96.9336585365853,1,-93.2490243902439,26.5195121951219,-86.1707317073171,195.439024390244,31.9268292682927,-3.31707317073171,4.26829268292683,18,5.97560975609756,-9.87804878048781,0
2024-01-31 13:00:00,4.05214285714286,235.09119047619,652.060714285714,123.52380952381,61.305,26.245,7.06547619047619,12.9345238095238,10.5833333333333,64.6071428571429,100.459285714286,1,-54.8664285714286,22.047619047619,-84.4285714285714,255.404761904762,18.2380952380952,-4.83333333333333,6.42857142857143,-10.6428571428571,9.19047619047619,-28.3809523809524,0
2024-01-31 14:00:00,4.07,305.169047619048,644.55380952381,132.02380952381,57.4359523809524,21.3009523809524,7.35714285714286,13.7559523809524,11.0833333333333,66.55,95.3183333333333,1,-63.9747619047619,22.7190476190476,-71.5714285714286,290.023809523809,19.452380952381,-7,1.95238095238095,-10.4285714285714,2.35714285714286,-33.9285714285714,0
2024-01-31 15:00:00,4.06268292682927,165.97243902439,616.23756097561,186.463414634146,63.0429268292683,20.950243902439,7.37804878048781,13.6707317073171,11.1341463414634,68.6731707317073,101.18,1,-53.8,21.4390243902439,-70.3170731707317,266.90243902439,16.8536585365854,-7,2.95121951219512,-13.390243902439,3.53658536585366,-35.1951219512195,0
